ID,Age,Household Size,Occupations,Household ID
24163,18,2,FOOD,42776
24164,58,4,HEALTHCARE,95255
24165,25,6,,111063
24166,65,4,FINANCEINSURANCE,95256
24167,43,1,,3733
24168,37,3,,79910
24169,73,3,,79911
24170,11,2,,42776
24171,72,6,,111064
24172,100,5,,107003
24173,11,5,,107003
24174,38,3,,79911
24175,2,3,,79911
24176,22,4,,95256
24177,35,4,HEALTHCARE,95256
24178,0,3,,79912
24179,23,2,,42777
24180,46,4,FINANCEINSURANCE,95256
24181,44,1,,3734
24182,14,2,,42777
24183,18,2,HEALTHCARE,42778
24184,9,5,,107004
24185,7,2,,42778
24186,26,3,HEALTHCARE,79912
24187,29,3,OTHER,79912
24188,14,5,,107004
24189,21,4,HEALTHCARE,95257
24190,24,4,,95257
24191,11,5,,107004
24192,61,2,INFORMATION,42779
24193,16,3,,79913
24194,27,3,,79913
24195,67,4,,95257
24196,55,2,FINANCEINSURANCE,42779
24197,22,2,HEALTHCARE,42780
24198,43,1,,3735
24199,43,1,HEALTHCARE,3736
24200,40,4,,95257
24201,63,2,HEALTHCARE,42780
24202,37,2,,42781
24203,71,5,,107004
24204,22,1,HEALTHCARE,3737
24205,50,3,HEALTHCARE,79913
24206,38,2,,42781
24207,2,4,,95258
24208,21,2,,42782
24209,49,4,,95258
24210,26,1,,3738
24211,52,3,,79914
24212,36,3,,79914
24213,15,2,,42782
24214,28,1,,3739
24215,27,2,,42783
24216,1,3,,79914
24217,30,2,,42783
24218,64,5,HEALTHCARE,107004
24219,43,4,FOOD,95258
24220,46,2,HEALTHCARE,42784
24221,21,5,HEALTHCARE,107005
24222,18,6,HEALTHCARE,111064
24223,21,3,FINANCEINSURANCE,79915
24224,9,6,,111064
24225,59,4,,95258
24226,26,6,HEALTHCARE,111064
24227,22,3,FINANCEINSURANCE,79915
24228,43,2,HEALTHCARE,42784
24229,12,2,,42785
24230,57,1,WASTEMANAGEMENT,3740
24231,5,2,,42785
24232,10,4,,95259
24233,26,2,HEALTHCARE,42786
24234,30,3,,79915
24235,2,1,,3741
24236,22,6,,111064
24237,25,3,HEALTHCARE,79916
24238,10,2,,42786
24239,8,2,,42787
24240,11,3,,79916
24241,42,3,,79916
24242,48,4,,95259
24243,49,3,FINANCEINSURANCE,79917
24244,62,4,SCIENTIFICTECHNICAL,95259
24245,33,2,,42787
24246,71,4,,95259
24247,23,6,,111064
24248,50,3,HEALTHCARE,79917
24249,5,1,,3742
24250,15,5,,107005
24251,23,1,,3743
24252,29,2,HEALTHCARE,42788
24253,35,6,,111065
24254,56,1,,3744
24255,29,4,,95260
24256,55,2,SCIENTIFICTECHNICAL,42788
24257,7,6,,111065
24258,9,2,,42789
24259,26,4,FOOD,95260
24260,16,5,,107005
24261,54,4,INFORMATION,95260
24262,4,6,,111065
24263,65,3,,79917
24264,77,2,,42789
24265,45,4,,95260
24266,28,1,,3745
24267,15,3,,79918
24268,2,4,,95261
24269,56,5,,107005
24270,24,3,SCIENTIFICTECHNICAL,79918
24271,48,5,,107005
24272,26,6,,111065
24273,55,4,,95261
24274,69,6,,111065
24275,53,2,FOOD,42790
24276,10,1,,3746
24277,25,1,,3747
24278,6,4,,95261
24279,13,6,,111065
24280,24,4,,95261
24281,20,2,FOOD,42790
24282,2,3,,79918
24283,37,5,FINANCEINSURANCE,107006
24284,5,2,,42791
24285,5,5,,107006
24286,47,6,,111066
24287,48,2,,42791
24288,33,2,HEALTHCARE,42792
24289,36,4,OTHER,95262
24290,15,4,,95262
24291,77,5,,107006
24292,45,3,HEALTHCARE,79919
24293,30,2,,42792
24294,24,1,,3748
24295,34,4,,95262
24296,22,4,,95262
24297,10,6,,111066
24298,47,4,,95263
24299,56,3,,79919
24300,31,2,FOOD,42793
24301,12,1,,3749
24302,48,6,FINANCEINSURANCE,111066
24303,48,5,HEALTHCARE,107006
24304,29,1,ART,3750
24305,19,6,HEALTHCARE,111066
24306,26,2,,42793
24307,16,2,,42794
24308,54,5,,107006
24309,18,4,,95263
24310,38,4,,95263
24311,54,2,,42794
24312,35,3,HEALTHCARE,79919
24313,64,1,FOOD,3751
24314,42,3,,79920
24315,3,3,,79920
24316,26,6,,111066
24317,29,3,,79920
24318,75,3,,79921
24319,38,6,HEALTHCARE,111066
24320,69,6,,111067
24321,64,1,,3752
24322,7,2,,42795
24323,13,2,,42795
24324,19,3,,79921
24325,12,4,,95263
24326,3,2,,42796
24327,5,4,,95264
24328,10,2,,42796
24329,66,3,,79921
24330,57,3,,79922
24331,65,6,HEALTHCARE,111067
24332,26,1,HEALTHCARE,3753
24333,12,2,,42797
24334,43,4,,95264
24335,26,4,,95264
24336,43,4,HEALTHCARE,95264
24337,29,4,ART,95265
24338,11,1,,3754
24339,64,4,,95265
24340,55,6,,111067
24341,28,6,,111067
24342,0,3,,79922
24343,95,6,,111067
24344,48,2,HEALTHCARE,42797
24345,51,2,SCIENTIFICTECHNICAL,42798
24346,1,3,,79922
24347,24,4,,95265
24348,58,3,,79923
24349,32,6,,111067
24350,30,2,,42798
24351,38,4,FOOD,95265
24352,27,3,,79923
24353,13,2,,42799
24354,22,4,,95266
24355,23,4,,95266
24356,0,2,,42799
24357,30,2,FINANCEINSURANCE,42800
24358,25,6,FOOD,111068
24359,42,2,,42800
24360,22,3,,79923
24361,61,2,,42801
24362,27,1,,3755
24363,52,4,,95266
24364,37,4,,95266
24365,18,4,HEALTHCARE,95267
24366,9,3,,79924
24367,46,2,,42801
24368,19,3,,79924
24369,42,2,,42802
24370,20,6,,111068
24371,17,2,,42802
24372,80,1,,3756
24373,36,6,,111068
24374,31,2,,42803
24375,16,5,,107007
24376,55,4,,95267
24377,55,2,HEALTHCARE,42803
24378,57,2,,42804
24379,74,1,,3757
24380,68,2,,42804
24381,61,2,,42805
24382,37,2,,42805
24383,43,3,HEALTHCARE,79924
24384,75,2,,42806
24385,29,4,,95267
24386,62,2,,42806
24387,45,3,,79925
24388,23,4,HEALTHCARE,95267
24389,29,1,SCIENTIFICTECHNICAL,3758
24390,75,2,,42807
24391,33,3,,79925
24392,4,3,,79925
24393,21,3,,79926
24394,51,4,HEALTHCARE,95268
24395,15,1,,3759
24396,21,1,,3760
24397,31,4,HEALTHCARE,95268
24398,5,4,,95268
24399,63,3,REALESTATERENTAL,79926
24400,15,4,,95268
24401,14,5,,107007
24402,7,4,,95269
24403,25,3,,79926
24404,75,1,,3761
24405,66,1,,3762
24406,21,4,,95269
24407,20,4,FINANCEINSURANCE,95269
24408,8,3,,79927
24409,47,2,,42807
24410,19,3,,79927
24411,71,2,,42808
24412,66,4,,95269
24413,14,6,,111068
24414,24,4,FOOD,95270
24415,36,2,,42808
24416,74,3,,79927
24417,67,4,,95270
24418,17,3,,79928
24419,31,2,FOOD,42809
24420,23,2,,42809
24421,89,2,,42810
24422,38,2,OTHER,42810
24423,41,2,,42811
24424,2,2,,42811
24425,4,3,,79928
24426,64,5,HEALTHCARE,107007
24427,23,6,,111068
24428,34,5,,107007
24429,76,2,,42812
24430,23,4,,95270
24431,9,5,,107007
24432,59,2,HEALTHCARE,42812
24433,35,1,,3763
24434,73,2,,42813
24435,38,2,HEALTHCARE,42813
24436,33,1,EDUCATION,3764
24437,16,2,,42814
24438,14,3,,79928
24439,32,1,SCIENTIFICTECHNICAL,3765
24440,97,3,,79929
24441,8,3,,79929
24442,39,5,HEALTHCARE,107008
24443,26,3,SCIENTIFICTECHNICAL,79929
24444,15,5,,107008
24445,9,4,,95270
24446,53,2,,42814
24447,72,6,,111068
24448,22,2,OTHER,42815
24449,20,3,,79930
24450,65,6,,111069
24451,1,2,,42815
24452,17,1,,3766
24453,52,4,,95271
24454,64,2,HEALTHCARE,42816
24455,30,3,HEALTHCARE,79930
24456,9,4,,95271
24457,19,4,,95271
24458,51,3,REALESTATERENTAL,79930
24459,68,2,,42816
24460,20,5,,107008
24461,4,4,,95271
24462,47,4,,95272
24463,66,5,,107008
24464,56,3,,79931
24465,99,3,,79931
24466,30,1,HEALTHCARE,3767
24467,27,2,,42817
24468,26,5,HEALTHCARE,107008
24469,25,3,,79931
24470,66,4,,95272
24471,75,2,,42817
24472,15,3,,79932
24473,37,2,,42818
24474,29,2,,42818
24475,65,5,REALESTATERENTAL,107009
24476,5,1,,3768
24477,25,1,,3769
24478,4,1,,3770
24479,28,2,HEALTHCARE,42819
24480,75,2,,42819
24481,37,5,FOOD,107009
24482,65,2,SCIENTIFICTECHNICAL,42820
24483,61,4,,95272
24484,24,2,HEALTHCARE,42820
24485,20,2,,42821
24486,54,3,FOOD,79932
24487,54,2,,42821
24488,73,5,,107009
24489,69,5,,107009
24490,37,1,WASTEMANAGEMENT,3771
24491,25,4,,95272
24492,22,1,FINANCEINSURANCE,3772
24493,84,2,,42822
24494,7,5,,107009
24495,38,2,FINANCEINSURANCE,42822
24496,1,3,,79932
24497,32,4,,95273
24498,9,2,,42823
24499,69,1,,3773
24500,55,5,,107010
24501,46,2,HEALTHCARE,42823
24502,27,4,,95273
24503,29,1,,3774
24504,25,3,,79933
24505,31,5,,107010
24506,56,3,SCIENTIFICTECHNICAL,79933
24507,1,4,,95273
24508,44,4,,95273
24509,5,3,,79933
24510,8,1,,3775
24511,61,3,SCIENTIFICTECHNICAL,79934
24512,45,2,HEALTHCARE,42824
24513,50,2,,42824
24514,26,6,,111069
24515,1,2,,42825
24516,64,6,,111069
24517,2,4,,95274
24518,29,2,FINANCEINSURANCE,42825
24519,64,2,,42826
24520,20,1,,3776
24521,27,3,HEALTHCARE,79934
24522,11,4,,95274
24523,34,2,HEALTHCARE,42826
24524,79,2,,42827
24525,36,1,,3777
24526,73,4,,95274
24527,15,2,,42827
24528,28,4,,95274
24529,7,2,,42828
24530,24,3,FOOD,79934
24531,27,1,SCIENTIFICTECHNICAL,3778
24532,13,2,,42828
24533,59,4,,95275
24534,17,3,,79935
24535,42,6,,111069
24536,1,2,,42829
24537,32,5,HEALTHCARE,107010
24538,9,2,,42829
24539,32,4,,95275
24540,65,1,HEALTHCARE,3779
24541,18,4,,95275
24542,14,3,,79935
24543,1,3,,79935
24544,53,2,FINANCEINSURANCE,42830
24545,21,5,,107010
24546,28,3,,79936
24547,68,4,,95275
24548,21,3,,79936
24549,14,2,,42830
24550,51,2,,42831
24551,19,3,,79936
24552,65,2,,42831
24553,41,5,,107010
24554,26,3,,79937
24555,61,2,,42832
24556,51,4,INFORMATION,95276
24557,30,6,HEALTHCARE,111069
24558,29,5,,107011
24559,29,6,HEALTHCARE,111069
24560,20,2,HEALTHCARE,42832
24561,36,2,,42833
24562,19,4,SCIENTIFICTECHNICAL,95276
24563,21,2,,42833
24564,22,1,,3780
24565,67,3,,79937
24566,12,4,,95276
24567,25,3,ART,79937
24568,14,1,,3781
24569,60,4,WASTEMANAGEMENT,95276
24570,23,2,HEALTHCARE,42834
24571,38,5,,107011
24572,32,2,,42834
24573,60,3,WASTEMANAGEMENT,79938
24574,5,4,,95277
24575,78,6,,111070
24576,25,5,,107011
24577,17,4,,95277
24578,63,2,,42835
24579,61,2,,42835
24580,64,4,FOOD,95277
24581,10,2,,42836
24582,29,1,,3782
24583,40,3,,79938
24584,26,4,,95277
24585,66,2,,42836
24586,75,2,,42837
24587,11,1,,3783
24588,56,3,SCIENTIFICTECHNICAL,79938
24589,28,1,,3784
24590,36,1,,3785
24591,12,2,,42837
24592,38,3,,79939
24593,14,2,,42838
24594,39,5,,107011
24595,7,3,,79939
24596,67,6,,111070
24597,41,3,,79939
24598,83,2,,42838
24599,36,4,FINANCEINSURANCE,95278
24600,7,3,,79940
24601,37,2,,42839
24602,27,4,,95278
24603,1,3,,79940
24604,18,3,FOOD,79940
24605,6,1,,3786
24606,14,3,,79941
24607,20,1,,3787
24608,14,2,,42839
24609,28,3,,79941
24610,59,2,,42840
24611,29,2,,42840
24612,5,6,,111070
24613,28,1,WASTEMANAGEMENT,3788
24614,38,2,,42841
24615,18,3,HEALTHCARE,79941
24616,48,3,FOOD,79942
24617,19,2,,42841
24618,53,3,,79942
24619,16,4,,95278
24620,97,2,,42842
24621,13,6,,111070
24622,14,2,,42842
24623,21,1,FINANCEINSURANCE,3789
24624,43,2,FOOD,42843
24625,77,4,,95278
24626,13,4,,95279
24627,62,5,HEALTHCARE,107011
24628,21,3,,79942
24629,68,5,,107012
24630,55,1,WASTEMANAGEMENT,3790
24631,29,4,OTHER,95279
24632,25,3,,79943
24633,18,4,,95279
24634,27,4,FOOD,95279
24635,30,1,,3791
24636,38,2,EDUCATION,42843
24637,27,6,,111070
24638,45,3,,79943
24639,5,3,,79943
24640,75,1,,3792
24641,35,5,WASTEMANAGEMENT,107012
24642,23,2,HEALTHCARE,42844
24643,78,4,,95280
24644,28,2,FINANCEINSURANCE,42844
24645,92,3,,79944
24646,25,3,HEALTHCARE,79944
24647,47,6,,111070
24648,23,4,,95280
24649,41,2,,42845
24650,60,6,,111071
24651,10,1,,3793
24652,31,2,REALESTATERENTAL,42845
24653,25,3,,79944
24654,8,2,,42846
24655,69,5,,107012
24656,57,2,SCIENTIFICTECHNICAL,42846
24657,45,2,,42847
24658,3,1,,3794
24659,100,1,,3795
24660,1,2,,42847
24661,51,3,SCIENTIFICTECHNICAL,79945
24662,59,2,,42848
24663,57,2,,42848
24664,17,3,,79945
24665,20,2,,42849
24666,51,2,,42849
24667,61,2,HEALTHCARE,42850
24668,25,2,HEALTHCARE,42850
24669,46,2,,42851
24670,48,4,HEALTHCARE,95280
24671,28,4,,95280
24672,49,4,OTHER,95281
24673,59,2,,42851
24674,34,3,OTHER,79945
24675,29,2,,42852
24676,22,4,HEALTHCARE,95281
24677,36,2,FOOD,42852
24678,5,1,,3796
24679,75,1,,3797
24680,18,1,,3798
24681,48,3,HEALTHCARE,79946
24682,53,4,HEALTHCARE,95281
24683,57,3,EDUCATION,79946
24684,11,1,,3799
24685,44,5,,107012
24686,43,5,HEALTHCARE,107012
24687,12,4,,95281
24688,24,2,,42853
24689,32,4,FINANCEINSURANCE,95282
24690,37,2,,42853
24691,25,2,,42854
24692,46,1,FOOD,3800
24693,27,2,,42854
24694,6,4,,95282
24695,0,4,,95282
24696,11,4,,95282
24697,56,2,HEALTHCARE,42855
24698,29,2,,42855
24699,60,6,,111071
24700,72,2,,42856
24701,25,1,,3801
24702,24,4,,95283
24703,81,6,,111071
24704,69,2,,42856
24705,0,6,,111071
24706,35,2,OTHER,42857
24707,75,4,,95283
24708,73,2,,42857
24709,63,3,,79946
24710,27,2,,42858
24711,8,5,,107013
24712,10,4,,95283
24713,2,2,,42858
24714,83,2,,42859
24715,28,5,,107013
24716,50,2,,42859
24717,19,1,HEALTHCARE,3802
24718,23,1,SCIENTIFICTECHNICAL,3803
24719,4,2,,42860
24720,21,2,,42860
24721,7,6,,111071
24722,24,3,HEALTHCARE,79947
24723,15,2,,42861
24724,28,2,,42861
24725,22,1,,3804
24726,2,1,,3805
24727,16,5,,107013
24728,8,6,,111071
24729,33,2,HEALTHCARE,42862
24730,28,4,,95283
24731,56,2,,42862
24732,17,2,,42863
24733,16,1,,3806
24734,43,4,,95284
24735,64,3,FINANCEINSURANCE,79947
24736,69,2,,42863
24737,61,3,INFORMATION,79947
24738,11,3,,79948
24739,9,2,,42864
24740,33,1,HEALTHCARE,3807
24741,52,2,,42864
24742,45,6,,111072
24743,45,3,,79948
24744,38,5,,107013
24745,4,1,,3808
24746,67,4,,95284
24747,37,2,,42865
24748,53,4,,95284
24749,40,2,HEALTHCARE,42865
24750,28,5,SCIENTIFICTECHNICAL,107013
24751,17,2,,42866
24752,47,2,,42866
24753,23,4,,95284
24754,47,3,,79948
24755,67,1,,3809
24756,65,2,,42867
24757,44,3,HEALTHCARE,79949
24758,10,5,,107014
24759,35,3,,79949
24760,62,2,,42867
24761,74,1,,3810
24762,63,6,,111072
24763,3,4,,95285
24764,79,2,,42868
24765,20,1,HEALTHCARE,3811
24766,15,2,,42868
24767,50,1,WASTEMANAGEMENT,3812
24768,19,2,,42869
24769,77,3,,79949
24770,29,1,,3813
24771,64,5,,107014
24772,22,6,WASTEMANAGEMENT,111072
24773,62,1,FINANCEINSURANCE,3814
24774,16,4,,95285
24775,62,3,,79950
24776,63,6,HEALTHCARE,111072
24777,72,1,,3815
24778,69,2,,42869
24779,58,3,,79950
24780,29,1,,3816
24781,24,3,FINANCEINSURANCE,79950
24782,60,3,,79951
24783,66,1,,3817
24784,76,2,,42870
24785,15,6,,111072
24786,1,1,,3818
24787,63,3,HEALTHCARE,79951
24788,75,1,,3819
24789,68,1,,3820
24790,13,6,,111072
24791,39,2,,42870
24792,60,2,,42871
24793,72,6,,111073
24794,24,3,FOOD,79951
24795,2,2,,42871
24796,52,3,,79952
24797,29,3,,79952
24798,31,3,,79952
24799,18,4,FINANCEINSURANCE,95285
24800,41,3,,79953
24801,9,3,,79953
24802,19,4,,95285
24803,60,3,SCIENTIFICTECHNICAL,79953
24804,12,4,,95286
24805,23,2,,42872
24806,52,3,,79954
24807,20,3,,79954
24808,21,2,HEALTHCARE,42872
24809,0,2,,42873
24810,16,4,,95286
24811,67,1,,3821
24812,21,4,HEALTHCARE,95286
24813,53,4,,95286
24814,25,2,WASTEMANAGEMENT,42873
24815,57,2,,42874
24816,12,1,,3822
24817,28,2,HEALTHCARE,42874
24818,17,4,,95287
24819,33,1,WASTEMANAGEMENT,3823
24820,52,3,,79954
24821,9,1,,3824
24822,88,2,,42875
24823,24,4,,95287
24824,21,4,FINANCEINSURANCE,95287
24825,22,3,HEALTHCARE,79955
24826,11,5,,107014
24827,2,5,,107014
24828,12,4,,95287
24829,21,1,,3825
24830,46,3,HEALTHCARE,79955
24831,6,4,,95288
24832,13,2,,42875
24833,40,1,OTHER,3826
24834,58,1,OTHER,3827
24835,8,1,,3828
24836,12,2,,42876
24837,48,1,,3829
24838,33,3,,79955
24839,59,4,FINANCEINSURANCE,95288
24840,60,3,,79956
24841,16,6,,111073
24842,15,3,,79956
24843,13,3,,79956
24844,49,2,FOOD,42876
24845,19,2,,42877
24846,23,2,FOOD,42877
24847,14,4,,95288
24848,4,4,,95288
24849,68,2,,42878
24850,69,4,,95289
24851,3,4,,95289
24852,10,2,,42878
24853,18,4,HEALTHCARE,95289
24854,33,2,,42879
24855,37,1,FOOD,3830
24856,0,4,,95289
24857,23,1,FINANCEINSURANCE,3831
24858,23,3,,79957
24859,31,4,,95290
24860,18,1,FOOD,3832
24861,45,5,,107014
24862,62,3,HEALTHCARE,79957
24863,16,4,,95290
24864,65,2,HEALTHCARE,42879
24865,29,2,,42880
24866,51,1,INFORMATION,3833
24867,53,4,,95290
24868,25,4,,95290
24869,55,2,,42880
24870,36,4,,95291
24871,22,3,FINANCEINSURANCE,79957
24872,21,4,SCIENTIFICTECHNICAL,95291
24873,13,2,,42881
24874,9,3,,79958
24875,26,5,,107015
24876,25,1,HEALTHCARE,3834
24877,5,4,,95291
24878,45,6,OTHER,111073
24879,12,6,,111073
24880,27,3,,79958
24881,13,2,,42881
24882,7,4,,95291
24883,62,5,,107015
24884,60,4,,95292
24885,74,2,,42882
24886,3,5,,107015
24887,75,4,,95292
24888,26,2,FINANCEINSURANCE,42882
24889,51,2,,42883
24890,18,2,,42883
24891,0,3,,79958
24892,2,2,,42884
24893,21,4,FOOD,95292
24894,46,4,,95292
24895,21,2,,42884
24896,62,2,,42885
24897,62,4,,95293
24898,45,3,HEALTHCARE,79959
24899,21,2,,42885
24900,62,2,,42886
24901,9,4,,95293
24902,79,4,,95293
24903,18,2,,42886
24904,75,2,,42887
24905,18,2,,42887
24906,10,2,,42888
24907,22,1,,3835
24908,53,3,OTHER,79959
24909,83,3,,79959
24910,1,1,,3836
24911,9,5,,107015
24912,39,2,,42888
24913,79,2,,42889
24914,31,4,,95293
24915,18,5,,107015
24916,68,5,,107016
24917,22,2,HEALTHCARE,42889
24918,35,1,,3837
24919,8,1,,3838
24920,33,2,,42890
24921,62,1,FOOD,3839
24922,48,3,,79960
24923,3,2,,42890
24924,55,4,HEALTHCARE,95294
24925,67,3,,79960
24926,28,1,,3840
24927,28,2,FOOD,42891
24928,65,2,OTHER,42891
24929,68,2,,42892
24930,29,3,,79960
24931,71,1,,3841
24932,37,3,,79961
24933,67,2,,42892
24934,39,3,,79961
24935,84,4,,95294
24936,28,4,,95294
24937,13,2,,42893
24938,41,4,SCIENTIFICTECHNICAL,95294
24939,5,5,,107016
24940,63,6,HEALTHCARE,111073
24941,23,2,FINANCEINSURANCE,42893
24942,76,2,,42894
24943,40,4,,95295
24944,31,3,,79961
24945,16,2,,42894
24946,63,1,,3842
24947,47,4,OTHER,95295
24948,18,4,,95295
24949,25,2,FINANCEINSURANCE,42895
24950,11,3,,79962
24951,18,2,,42895
24952,75,1,,3843
24953,49,4,OTHER,95295
24954,59,2,,42896
24955,71,2,,42896
24956,10,3,,79962
24957,15,4,,95296
24958,79,5,,107016
24959,23,1,FINANCEINSURANCE,3844
24960,47,1,OTHER,3845
24961,22,2,,42897
24962,63,2,HEALTHCARE,42897
24963,19,5,,107016
24964,44,2,,42898
24965,60,6,INFORMATION,111073
24966,42,4,,95296
24967,59,6,SCIENTIFICTECHNICAL,111074
24968,10,2,,42898
24969,20,1,,3846
24970,26,5,FINANCEINSURANCE,107016
24971,37,2,FINANCEINSURANCE,42899
24972,23,5,,107017
24973,26,2,ART,42899
24974,32,4,FINANCEINSURANCE,95296
24975,38,1,,3847
24976,33,1,,3848
24977,78,4,,95296
24978,63,5,HEALTHCARE,107017
24979,92,4,,95297
24980,30,6,HEALTHCARE,111074
24981,43,2,HEALTHCARE,42900
24982,73,2,,42900
24983,42,2,FINANCEINSURANCE,42901
24984,12,4,,95297
24985,26,6,,111074
24986,27,1,,3849
24987,25,2,,42901
24988,3,1,,3850
24989,29,1,HEALTHCARE,3851
24990,33,2,,42902
24991,28,4,,95297
24992,10,1,,3852
24993,3,1,,3853
24994,35,2,,42902
24995,22,4,,95297
24996,67,3,,79962
24997,49,5,,107017
24998,49,6,,111074
24999,12,1,,3854
25000,34,1,,3855
25001,42,3,REALESTATERENTAL,79963
25002,55,4,SCIENTIFICTECHNICAL,95298
25003,36,3,,79963
25004,24,4,OTHER,95298
25005,8,4,,95298
25006,37,1,,3856
25007,36,3,,79963
25008,26,2,FINANCEINSURANCE,42903
25009,48,1,FOOD,3857
25010,26,4,,95298
25011,0,1,,3858
25012,12,4,,95299
25013,65,4,HEALTHCARE,95299
25014,26,2,HEALTHCARE,42903
25015,11,2,,42904
25016,29,4,FOOD,95299
25017,60,4,FINANCEINSURANCE,95299
25018,35,3,,79964
25019,41,2,WASTEMANAGEMENT,42904
25020,18,6,SCIENTIFICTECHNICAL,111074
25021,16,1,,3859
25022,43,1,,3860
25023,26,2,HEALTHCARE,42905
25024,24,4,,95300
25025,1,2,,42905
25026,46,2,HEALTHCARE,42906
25027,4,4,,95300
25028,18,3,,79964
25029,14,1,,3861
25030,52,2,,42906
25031,26,4,,95300
25032,4,3,,79964
25033,43,4,,95300
25034,16,2,,42907
25035,17,3,,79965
25036,75,3,,79965
25037,0,4,,95301
25038,76,5,,107017
25039,18,3,SCIENTIFICTECHNICAL,79965
25040,26,5,REALESTATERENTAL,107017
25041,5,5,,107018
25042,62,1,,3862
25043,46,1,WASTEMANAGEMENT,3863
25044,19,4,FOOD,95301
25045,31,1,,3864
25046,1,1,,3865
25047,52,2,,42907
25048,50,2,WASTEMANAGEMENT,42908
25049,11,4,,95301
25050,41,4,,95301
25051,1,5,,107018
25052,75,2,,42908
25053,29,4,,95302
25054,30,2,,42909
25055,22,5,,107018
25056,27,5,REALESTATERENTAL,107018
25057,2,1,,3866
25058,32,4,,95302
25059,45,1,,3867
25060,43,5,HEALTHCARE,107018
25061,28,3,SCIENTIFICTECHNICAL,79966
25062,4,2,,42909
25063,33,3,,79966
25064,44,4,HEALTHCARE,95302
25065,39,4,FOOD,95302
25066,44,1,,3868
25067,24,4,REALESTATERENTAL,95303
25068,66,1,,3869
25069,14,3,,79966
25070,20,6,,111074
25071,8,3,,79967
25072,39,3,SCIENTIFICTECHNICAL,79967
25073,53,3,FINANCEINSURANCE,79967
25074,36,3,OTHER,79968
25075,70,4,,95303
25076,24,2,,42910
25077,66,3,,79968
25078,19,2,,42910
25079,63,1,,3870
25080,4,1,,3871
25081,100,3,,79968
25082,38,3,HEALTHCARE,79969
25083,19,1,,3872
25084,40,4,,95303
25085,69,1,,3873
25086,29,4,,95303
25087,12,2,,42911
25088,24,6,HEALTHCARE,111075
25089,17,2,,42911
25090,31,5,,107019
25091,70,2,,42912
25092,14,2,,42912
25093,30,6,,111075
25094,63,1,,3874
25095,21,3,,79969
25096,27,4,HEALTHCARE,95304
25097,21,4,,95304
25098,71,5,,107019
25099,34,3,,79969
25100,30,3,,79970
25101,44,3,,79970
25102,2,2,,42913
25103,54,1,HEALTHCARE,3875
25104,39,6,HEALTHCARE,111075
25105,43,2,,42913
25106,60,6,WASTEMANAGEMENT,111075
25107,17,1,,3876
25108,16,2,,42914
25109,76,5,,107019
25110,68,3,,79970
25111,65,2,,42914
25112,51,2,HEALTHCARE,42915
25113,23,1,WASTEMANAGEMENT,3877
25114,26,4,,95304
25115,13,3,,79971
25116,29,2,FINANCEINSURANCE,42915
25117,21,1,,3878
25118,50,3,FINANCEINSURANCE,79971
25119,12,1,,3879
25120,78,5,,107019
25121,53,3,,79971
25122,71,1,,3880
25123,47,5,HEALTHCARE,107019
25124,39,1,FINANCEINSURANCE,3881
25125,21,2,WASTEMANAGEMENT,42916
25126,56,2,WASTEMANAGEMENT,42916
25127,48,4,FOOD,95304
25128,68,1,,3882
25129,65,2,,42917
25130,32,3,FOOD,79972
25131,47,3,,79972
25132,68,4,,95305
25133,63,3,,79972
25134,33,4,WASTEMANAGEMENT,95305
25135,13,5,,107020
25136,31,2,,42917
25137,57,2,,42918
25138,65,6,,111075
25139,36,4,,95305
25140,21,2,,42918
25141,12,3,,79973
25142,17,3,,79973
25143,28,2,WASTEMANAGEMENT,42919
25144,54,3,,79973
25145,45,2,,42919
25146,16,2,,42920
25147,38,5,WASTEMANAGEMENT,107020
25148,49,1,,3883
25149,12,3,,79974
25150,20,4,HEALTHCARE,95305
25151,15,5,,107020
25152,15,3,,79974
25153,44,4,,95306
25154,73,3,,79974
25155,28,4,,95306
25156,18,2,,42920
25157,30,6,,111075
25158,52,4,,95306
25159,94,2,,42921
25160,23,2,,42921
25161,4,6,,111076
25162,34,4,,95306
25163,37,3,HEALTHCARE,79975
25164,11,1,,3884
25165,14,4,,95307
25166,56,1,,3885
25167,24,4,,95307
25168,54,3,HEALTHCARE,79975
25169,62,1,,3886
25170,7,4,,95307
25171,45,4,,95307
25172,28,5,,107020
25173,32,4,OTHER,95308
25174,37,1,,3887
25175,74,3,,79975
25176,43,2,,42922
25177,20,2,FINANCEINSURANCE,42922
25178,17,2,,42923
25179,63,2,,42923
25180,52,4,HEALTHCARE,95308
25181,31,4,WASTEMANAGEMENT,95308
25182,92,2,,42924
25183,21,4,HEALTHCARE,95308
25184,100,3,,79976
25185,54,3,,79976
25186,46,4,,95309
25187,22,2,HEALTHCARE,42924
25188,5,2,,42925
25189,25,4,,95309
25190,33,3,FOOD,79976
25191,61,2,REALESTATERENTAL,42925
25192,45,2,,42926
25193,78,2,,42926
25194,76,6,,111076
25195,30,1,,3888
25196,54,3,,79977
25197,25,3,HEALTHCARE,79977
25198,60,2,,42927
25199,23,4,,95309
25200,37,6,,111076
25201,50,1,WASTEMANAGEMENT,3889
25202,63,2,,42927
25203,37,4,,95309
25204,17,3,,79977
25205,23,4,,95310
25206,18,2,,42928
25207,14,4,,95310
25208,45,1,,3890
25209,78,2,,42928
25210,73,5,,107020
25211,31,6,,111076
25212,17,4,,95310
25213,33,1,,3891
